"Marinobacter_lutaoensis_T5054" "Marinobacter_manganoxydans_MnI7_9" "Marinobacter_sp_CP1" "Marinobacter_sp_ES_042" "Marinobacter_sp_LV10R510_11A" "Marinobacter_hydrocarbonoclasticus_VT8" "Marinobacter_salinus_Hb8" "Marinobacter_daepoensis_DSM_16072" "Marinobacter_sp_LVR2A5A20" "Marinobacter_segnicrescens_CGMCC_1_6489" "Marinobacter_persicus_IBRC_M_10445" "Marinobacter_hydrocarbonoclasticus_ASM1536" "Marinobacter_mobilis_GCMCC_1_7059" "Marinobacter_sp_DSM_26671" "Marinobacter_adhaerens_HP15" "Marinobacter_santoriniensis_NKSG1" "Marinobacter_sp_C1S70" "Marinobacter_sp_DG879" "Marinobacter_algicola_DG893" "Marinobacter_sp_X15_166B" "Marinobacter_sp_EVN1" "Marinobacter_sp_DSM_26291" "Marinobacter_sp_LV10R510_8" "Marinobacter_sp_EN3" "Marinobacter_zhejiangensis_CGMCC_1_7061" "Marinobacter_subterrani_JG233" "Marinobacter_sp_PWS21" "Marinobacter_sp_HL_58" "Marinobacter_sp_FDB33" "Marinobacter_vinifirmus_FB1" "Marinobacter_hydrocarbonoclasticus_ATCC_49840" "Marinobacter_sp_ANT_B65" "Marinobacter_excellens_LAMA_842" "Marinobacter_sp_UBA3604" "Marinobacter_nanhaiticus_D15_8W" "Marinobacter_dagiaonensis_CGMCC_1_9167" "Marinobacter_sp_C18" "Marinobacter_sp_EhC06" "Marinobacter_sp_ES_048" "Marinobacter_sp_N4" "Marinobacter_aromaticivorans_strain_D15_8P" "Marinobacter_salexigens_strain_HJR7" "Marinobacter_hydrocarbonoclasticus_STW2" "Marinobacter_sp_LQ44" "Marinobacter_lipolyticus_SM19" "Marinobacter_sp_UBA4489" "Marinobacter_psychrophilus_20041" "Marinobacter_antarcticus_CGMCC1_10835" "Marinobacter_adhaerens_strain_PBVC038" "Marinobacter_lipoliticus_BF04_CF_4" "Marinobacter_sp_YWL01" "Marinobacter_sp_MCTG268" "Marinobacter_sp_HK15" "Marinobacter_sp_BSs20148" "Marinobacter_sp_EhN04" "Marinobacter_sp_AC_23" "Marinobacter_nitrareduscens_AK21" "Marinobacter_sp_tcs_11" "Marinobacter_guineae_strain_M3B" "Marinobacter_sp_LV10R520_4" "Marinobacter_guaonensis_CGCC_1_6294" "Marinobacter_pelagius_CGMCC_1_6775" "Marinobacter_flavimaris" "Marinobacter_sp_CPC8" "Marinobacter_sp_IN6" "Marinobacter_excellens_HL_55" "Marinobacter_sp_LV10MA510_1" "Marinobacter_sp_ELB17" "Marinobacter_sp_P4B1" "Marinobacter_sp_ES_1" "Marinobacter_sp_UBA2698" "Marinobacter_salarius_SMR5"
"Marinobacter_sp_ANT_B65" 0.742831136249372 0.759457640197398 0.760387960352423 0.758260959155576 0.808979662731872 0.752885242864296 0.75718411738149 0.745994844533601 0.807573672172808 0.740136925872093 0.748455147540984 0.752885242864296 0.73826207748831 0.759144489528796 0.759038407871198 0.747380776843147 0.753178112064614 0.755538450095969 0.747504297738033 0.735408259629101 0.751332891389433 0.74787531742001 0.807959221889697 0.75310086005089 0.738202987524623 0.760247204450626 0.751565007949126 0.750395944820406 0.754722629649031 0.755142114561028 0.751400130813954 1 0.751380317965024 0.746815778474399 0.73144992199688 0.737206283185841 0.747330249872514 0.760308531345901 0.759882720519963 0.761308456678701 0.798998564122738 0.789936961325967 0.752864106957425 0.751709791775117 0.753469825949367 0.758802614616432 0.746792984901278 0.831578094870806 0.758256104185218 0.752294759887006 0.758571636931311 0.746932382934443 0.747003991832568 0.74751056014151 0.760306587719298 0.802763806885635 0.749686102099237 0.751659514514515 0.761124399113082 0.747785366139426 0.7567772993753 0.757540070886076 0.759199277802393 0.745785824742268 0.758632371766769 0.746892516304348 0.749304498792271 0.750118699524941 0.755646522666667 0.756285914634147 0.729988656716418 0.747395470829069
"Marinobacter_excellens_LAMA_842" 0.765333674588666 0.774119244992296 0.773382610208817 0.768898518976898 0.750808216463415 0.798503294158313 0.760690168705188 0.777199890838207 0.750514752128192 0.756918829174664 0.783278705583756 0.798503294158313 0.751022728291317 0.771905752482811 0.771167182662539 0.763474319269247 0.798656731039326 0.766864370277078 0.760783449053201 0.745438685831622 0.795863411440386 0.762924343163539 0.750528200709579 0.796933660403619 0.748157323146576 0.773195814047909 0.772482166434217 0.76256738597973 0.770182086546701 0.813105104408353 0.796292016376663 0.750708261964736 1 0.761469856614246 0.746815326460481 0.752901333758775 0.761735447298494 0.773757163515017 0.769504208573784 0.772296053138237 0.758647037545788 0.750367838228214 0.947775723664578 0.948170998317443 0.76304063078959 0.771606494640731 0.745122848911652 0.754881217641419 0.771585957528958 0.753770575801749 0.770674488854727 0.760560072529465 0.76205884442446 0.746314676524954 0.773806043058649 0.74990279014685 0.761385275459099 0.79738518390007 0.771083692551506 0.749603072693952 0.772275353413654 0.779882106876917 0.771815710955711 0.759910731034483 0.770164129313764 0.80532253032345 0.749493537906137 0.749202703037818 0.81252108627451 0.813006929931146 0.739967181751288 0.762082380090498
"Marinobacter_sp_UBA3604" 0.757175213505462 0.769201855583543 0.770405057283142 0.763433837622005 0.747474513413993 0.764885892857143 0.761169929359823 0.750498245341615 0.747239749608764 0.75672701164295 0.765113675889328 0.764885892857143 0.750249926842994 0.771807863111818 0.766313845193508 0.756374090038314 0.76276738619677 0.767140154295246 0.922746094383324 0.742213205551884 0.762436539357243 0.974003474304068 0.747264436248683 0.763261678939617 0.745295878754171 0.768762894625476 0.765633436293436 0.807527097488922 0.77738457408155 0.768748903896104 0.759567510668563 0.746193522785458 0.76148727973038 1 0.743178822808093 0.752321662337662 0.974240196345787 0.768244064877853 0.765961524444444 0.767344024086379 0.75410087388282 0.746061710805085 0.760639334987593 0.763619080727952 0.769959573245794 0.7695826106934 0.739833996050033 0.752720915915916 0.765910451693852 0.748552958946553 0.766004566764336 0.967995736842105 0.971543909753363 0.74119450867052 0.76831976753507 0.746632860542599 0.754990822988506 0.76137201616738 0.767530478790424 0.743923113268608 0.768056924061434 0.770751739348371 0.768566467661692 0.997584906311637 0.769774472922695 0.752895466188525 0.744008799225307 0.744300896551724 0.769003707983193 0.770933851971907 0.745292695167286 0.971601109262341
"Marinobacter_nanhaiticus_D15_8W" 0.746074471968709 0.745139614643545 0.746294231994901 0.742607546907575 0.731141725768322 0.746223128096249 0.740118923395445 0.735296440548781 0.730890774647887 0.744391047835991 0.749705061837456 0.746223128096249 0.7411423966363 0.745247893725992 0.749851396396396 0.743886707988981 0.744845014705882 0.747606760124611 0.744536660505237 0.734397673860911 0.744297849239281 0.742772950030102 0.730790792393027 0.744831504613201 0.741470467877095 0.746514001252348 0.751425513407456 0.743430964401295 0.749161876606684 0.754001338289963 0.745070513361463 0.729356729559749 0.74673241103849 0.741971333333333 1 0.745166232102487 0.742580214669052 0.746109658597145 0.742371279945243 0.744352052767053 0.7339558910162 0.730486173842405 0.745065745775165 0.747174557872034 0.743355389105058 0.745128206131768 0.727695925266904 0.734765244648318 0.745299735654417 0.734240964102564 0.746721096774194 0.743622067692308 0.744636473372781 0.728473929188256 0.746096098014888 0.729898098068351 0.739820897079277 0.745951903428971 0.741484156862745 0.730951401218451 0.747428366960908 0.751050851370851 0.746485448098001 0.741404706971006 0.743017537655534 0.736150641838352 0.73208774586597 0.73234047822374 0.753965390447309 0.749793249409914 0.747797552320291 0.745271703617269
"Marinobacter_dagiaonensis_CGMCC_1_9167" 0.757763212121212 0.755467438794727 0.755596839475328 0.753044554455445 0.735354870274277 0.75403254109589 0.747182281270253 0.74476288774003 0.735343932002956 0.779943105175292 0.756866918960245 0.75403254109589 0.747450074404762 0.756284573170732 0.75372150955414 0.752160862181581 0.753692629043359 0.753659782465392 0.752950984697272 0.741013617021277 0.753626449033977 0.753851566424322 0.734960340993328 0.754358721492744 0.746371598484849 0.757834889589905 0.759088077419355 0.75809766400981 0.756667237276933 0.758387275341481 0.753467021709634 0.736101167286245 0.753769667128988 0.753077180349933 0.747084254518072 1 0.753700292207792 0.756044689054726 0.753621641025641 0.755478164160401 0.743914530346821 0.735398289877301 0.753860737877723 0.75352118724559 0.754196032171582 0.753967173076923 0.733597855361596 0.740506669054441 0.754775044814341 0.739271260583255 0.753529545167404 0.755364442996743 0.753444225996081 0.734741504934211 0.756129476961395 0.735232047930283 0.747441310679612 0.753362112010796 0.755660086580087 0.737430461285008 0.760396317460317 0.763243060810811 0.753570109157065 0.752341793333333 0.754236489637306 0.744029314966493 0.736950272052762 0.736508658043654 0.758272439372325 0.759431518324607 0.73521739965096 0.753547020997375
"Marinobacter_sp_C18" 0.757016979802724 0.771657843925986 0.77819335987865 0.765358996973627 0.748633461145194 0.763298452488688 0.761207065356685 0.749946060301507 0.748190650281618 0.759049059720457 0.766415258732212 0.763298452488688 0.749565566502463 0.772156235113331 0.769458153665229 0.757490502999539 0.76229595959596 0.767979729837108 0.92470026611797 0.741299810964083 0.76047730442557 0.982678290076336 0.748458766066838 0.762084829899377 0.746435367847412 0.770536120016441 0.767750788267644 0.80718579828938 0.777297108013937 0.76715455874937 0.759327100591716 0.747001205852674 0.761539291705499 0.972898670125614 0.743859928994083 0.753215419029616 1 0.771626941356842 0.767611138211382 0.76936854309996 0.763268426349497 0.74669573703133 0.760162892720306 0.764423385321101 0.770946791465379 0.774874128548896 0.740930986180904 0.753789158050222 0.777589992386753 0.749382675438596 0.766737275292221 0.972524417845484 0.98505934591195 0.74219036877689 0.77156418613558 0.748374940366973 0.755487486678508 0.76165814187643 0.768921908 0.745189981331674 0.768839217501052 0.770274794983116 0.770795888446215 0.970601476203281 0.768679362402304 0.752677443037975 0.744628180158247 0.745372324483776 0.767800118069815 0.768583392473118 0.747970233271946 0.977810159096741
"Marinobacter_sp_EhC06" 0.767420792163543 0.885878411048411 0.88511515195369 0.876965311332503 0.758099195957821 0.777858003132342 0.782491920506507 0.760083283185841 0.758201995575221 0.757982079566004 0.77293993442623 0.777858003132342 0.751227085839256 0.883057846862407 0.880072694077056 0.770457132120253 0.773969406575782 0.780521244493392 0.768748545808967 0.743326051446945 0.776642185480806 0.768470237354086 0.75820350931677 0.775402410785091 0.747971551628934 0.822466509031199 0.770831943319838 0.772071372245845 0.77941161849711 0.780826615249008 0.775247519083969 0.759363476190476 0.774894517146236 0.768994133064516 0.747581447935921 0.756219292682927 0.77130959634425 1 0.887543286029644 0.928239843883054 0.770748437751004 0.757017720273738 0.771956254139073 0.775557751177394 0.773524389344262 0.885018738845925 0.744538752913753 0.766026847147022 0.881575734184562 0.751986908344733 0.880322426908885 0.767463860483551 0.76867649882904 0.746594320987654 0.999942668428005 0.758317822986577 0.768576671755725 0.776181592059167 0.822879040544723 0.748666028818444 0.806662040078844 0.788990703777336 0.882682617312737 0.768090374054914 0.882419788135593 0.762275551298425 0.748960033975085 0.747386118237591 0.782604794582393 0.783396310947562 0.740458146406984 0.768060738724728
"Marinobacter_sp_ES_048" 0.765767948717949 0.8863744992 0.887769245994345 0.888563149779736 0.75894962529274 0.772126475982533 0.780629456022607 0.758840923149016 0.758368910018553 0.752952128222075 0.768600667454223 0.772126475982533 0.750996658905704 0.886895025094103 0.889884802955665 0.769607049777418 0.772140184859155 0.77859381760758 0.767958371179039 0.743395784447476 0.771521334473909 0.767391821756225 0.758829058548009 0.771715925438596 0.748492046511628 0.818498971592952 0.7680624375 0.771500450599421 0.775495359535507 0.776339893307469 0.77146053487377 0.759490668498169 0.770554552173913 0.766334771914132 0.743215814266487 0.753802912743252 0.768544578675838 0.887736886171213 1 0.887934618563255 0.765571581920904 0.756154205267938 0.770109752697842 0.770220122004357 0.772398329689549 0.887370971685972 0.745512563791008 0.766311423827314 0.867970389776358 0.750750099361249 0.88908948003714 0.767430626086957 0.767668738074588 0.745814632701422 0.887741747176914 0.758669553372041 0.767566624592834 0.771085559425337 0.820638626155878 0.749497539779682 0.803582605405405 0.786190208078335 0.888247824726135 0.765277813191678 0.885101213965407 0.76168439435337 0.749496133093525 0.748769097968937 0.77712554576603 0.776521863727455 0.735343157099698 0.767358535637149
"Marinobacter_sp_N4" 0.768191007413868 0.882634415267175 0.88133679057117 0.872536363925056 0.759397911938266 0.776036374534932 0.781640501422475 0.760900022644928 0.760302316461468 0.756827780628608 0.772086500283607 0.776036374534932 0.751359498327759 0.880042257580306 0.874013383549262 0.772434735165273 0.774027530195752 0.780851029082774 0.768161773725653 0.744654019480519 0.774235994397759 0.770916623376624 0.75953445155393 0.774695588730025 0.748441002239642 0.823410029920213 0.771176322640632 0.774333186119874 0.778483283145128 0.778605573012939 0.772675462590507 0.761103013882669 0.773281933769419 0.768066776789496 0.745938836907083 0.754862302025783 0.769008940936864 0.929238628668172 0.887969056364788 1 0.769294010965837 0.757838874172186 0.772671982173175 0.773215823408624 0.77452438973064 0.88114778223319 0.745746762936221 0.76757885786802 0.87905202994012 0.752228562412342 0.872931380740741 0.768774123754153 0.768385853256389 0.746847154566745 0.929237849280271 0.759514295562258 0.768987912735849 0.774238681912682 0.82558737946149 0.749560232835821 0.80776570855615 0.790427298288509 0.879078184241706 0.76709360738255 0.878882296341838 0.76461160745234 0.748801649911295 0.749060703897615 0.77896778761062 0.778944253480557 0.737414638297872 0.767728045174538
"Marinobacter_aromaticivorans_strain_D15_8P" 0.751559535225049 0.768304319049639 0.771261281211625 0.76565924955595 0.806067159090909 0.762061398148148 0.760324422992541 0.750952300399202 0.805715954228084 0.745912112482853 0.761720961055276 0.762061398148148 0.744133994894703 0.767596353229763 0.767068203719358 0.753909595864662 0.76269316491897 0.762170461397899 0.754469036742801 0.744050892494929 0.760738589861751 0.754552821535394 0.806127752059631 0.762038738185255 0.741048494282084 0.768554393874947 0.759941301896463 0.759392513039355 0.76323667996012 0.765115591775326 0.758599619896762 0.799065984375 0.760524762836186 0.755249828456105 0.734798412931668 0.744539894067797 0.764681025046382 0.770855052377115 0.765282145028224 0.770088959830867 1 0.803588914059691 0.75958818359375 0.759953534482759 0.758770894023104 0.768597370198396 0.748754225352113 0.815150743295019 0.773811663210286 0.756124787456446 0.76550709800594 0.753857629224652 0.754390652703361 0.749999898568019 0.770895711406691 0.807243672942045 0.753147629765733 0.758745959067111 0.767584025865665 0.754963636874649 0.766474828048236 0.766792866572371 0.767106195329087 0.754501451371571 0.766242858376511 0.751888697001034 0.755849767045455 0.753824922989162 0.766078170426065 0.76786268899036 0.735585660522273 0.754742688748173
"Marinobacter_salexigens_strain_HJR7" 0.742363038585209 0.756713863535667 0.757233584574934 0.755398095896727 0.801404357929067 0.753634694280079 0.75243525862069 0.745581909368636 0.800573073505654 0.739011974664679 0.750945921750663 0.753634694280079 0.737131546666667 0.756499615384616 0.756055821094793 0.74468607054148 0.752797330677291 0.754197879961278 0.747259804955192 0.738435410497981 0.752157081503172 0.747311255230125 0.801204618211515 0.753726787307883 0.737127506684492 0.757653726566072 0.749305988732394 0.750060434116445 0.75478098265896 0.757066257928119 0.751754706172839 0.790208125247721 0.752502313203685 0.746831149301826 0.729470347003155 0.73497287528006 0.747372386597938 0.757515 0.756156550137995 0.758846938139742 0.804031275899673 1 0.752239672801636 0.752196705231388 0.751249487315011 0.755524279279279 0.744659798288508 0.80557107028754 0.755822111410602 0.750184310954064 0.75557812749004 0.747932038682697 0.747341772609819 0.745643238670695 0.757556871244635 0.805856047904192 0.747519760742188 0.751227754595132 0.757499692982456 0.74881904028436 0.756411103581801 0.755279944612286 0.756347733748887 0.745865454062666 0.75600006833713 0.747736985216473 0.749824355317885 0.748492957408518 0.757263681434599 0.757881810722101 0.729463341625207 0.747687847904811
"Marinobacter_hydrocarbonoclasticus_STW2" 0.766470797819623 0.774915956006768 0.775444111018364 0.770159936392549 0.75285776837652 0.806226185266229 0.762244581580178 0.778816737147595 0.752967724614567 0.756801924657534 0.785634149286499 0.806226185266229 0.751905892857143 0.772505317627261 0.771453877028181 0.76495142387218 0.799692107453651 0.767982064606742 0.761697901358832 0.746240961115187 0.79672033949453 0.764080177427304 0.75323211827957 0.799731638655462 0.749702020444979 0.773589281305115 0.772612406745018 0.764412798353909 0.771079322654462 0.813607409109904 0.797852558659218 0.752667738771296 0.949266687959119 0.76124777385159 0.748393917293233 0.754468130193906 0.762101537335285 0.772563015282941 0.77018791011236 0.77352324335904 0.76002417961165 0.752309550561798 1 0.941202677265501 0.765023605313093 0.771494139145751 0.747329191780822 0.757863786919831 0.772098954136305 0.754195706521739 0.769808554738209 0.761090707220574 0.762576610588818 0.747937601078167 0.772567014863749 0.752694882892057 0.762826507503411 0.798001096307575 0.772124433216169 0.750951797026503 0.773012392611684 0.780945577841452 0.773323262350937 0.76059 0.770554934612032 0.805606194495413 0.751429296977661 0.751177540431267 0.813334932489451 0.813872509786864 0.739660104333868 0.762683812807882
"Marinobacter_sp_LQ44" 0.765424314285714 0.780097940711462 0.782082518518519 0.769045847161572 0.751452353545735 0.804482876712329 0.761860889380531 0.77768894184168 0.751849567650051 0.763946002554278 0.78530093733544 0.804482876712329 0.750710515463917 0.777753638488508 0.77259587804878 0.765556850605653 0.801258460405157 0.771816194766195 0.76296549976755 0.744521315789474 0.801263799080297 0.766628731818182 0.751189389233955 0.800785627515551 0.747569561707036 0.774176981052632 0.775947024482109 0.763899609477841 0.775814078091106 0.818314718446602 0.799428311688312 0.751677752341311 0.947381742798952 0.763705343045113 0.748757351916376 0.753116118811881 0.764982118874773 0.776098637964775 0.769955847161572 0.772943902936378 0.759261148235294 0.751731675756073 0.939775220519237 1 0.764201707542804 0.777341661237785 0.745581365142479 0.756821300448431 0.773315598377282 0.752300547045952 0.772367190283401 0.764447522977941 0.763091062152134 0.746286696146557 0.776074420516836 0.751575359729599 0.763212268980477 0.803604747583244 0.770766436303081 0.75066748890298 0.773388263269639 0.780231694915254 0.776953856 0.762882433936022 0.773683054981397 0.805020336760014 0.75042952685422 0.749454248120301 0.815233793522267 0.813695369042598 0.743574106351551 0.763288840242198
"Marinobacter_lipolyticus_SM19" 0.759910398230089 0.771699001692048 0.772421162001696 0.770751337412588 0.751605849552867 0.764417986641221 0.766251721854305 0.755736086739781 0.751738843537415 0.754561447098976 0.764204790231684 0.764417986641221 0.750710857751732 0.771716613310868 0.771367813028765 0.762050898722628 0.764661245229008 0.767989685073339 0.769159208573784 0.743108429697766 0.764197497695853 0.770246332518338 0.751394019916143 0.764726048617731 0.748237436861902 0.773346316673666 0.766700695611578 0.772077208247423 0.848143594438793 0.770912086330935 0.764139533364442 0.752795778582514 0.764232782931354 0.769658332643773 0.745438604954368 0.754496320691949 0.770804057794058 0.773650106907895 0.77161406824147 0.774508327716933 0.758088912175649 0.750579095634096 0.763961770784406 0.763704953746531 1 0.771259727272727 0.742821161879895 0.759103517034068 0.77183459735833 0.750185042602634 0.770871697385341 0.770643380681818 0.770643573757131 0.7436603307393 0.773681864965006 0.751554247258225 0.759637245250432 0.764246830548926 0.774673376623377 0.746723875917278 0.772175610378562 0.773848352831072 0.771618467060811 0.768733685936859 0.770569277730009 0.757546104738155 0.746422810413885 0.745546324675325 0.770899518689196 0.771668205128205 0.737378979151689 0.770931970861999
"Marinobacter_sp_UBA4489" 0.766176262715613 0.963763110859729 0.999497554076539 0.941412488945041 0.757159408014572 0.776055192465193 0.779848124087591 0.75910533084809 0.756862311901505 0.761440207697007 0.772251576811594 0.776055192465193 0.748260616086709 0.967230040716612 0.955291703507221 0.768584562830419 0.772963395427604 0.782841264836795 0.768278940783987 0.741595913272011 0.773061486378205 0.771681286525974 0.75671884527613 0.773662049689441 0.746849149797571 0.818102525147416 0.774385991071429 0.770474706120794 0.782482828701783 0.779720950834879 0.771925453808752 0.759557843933243 0.772488352013284 0.770864677013423 0.745858841698842 0.754079306683323 0.776235007874016 0.8850902837718 0.887064151185138 0.879978068181818 0.768305516088592 0.75502589811155 0.770814735701906 0.776945193325193 0.771031157347204 1 0.742714516893895 0.765612371524853 0.864032428008487 0.749929531795947 0.955272877592755 0.770040996279454 0.768440350515464 0.743902117714945 0.885115968648329 0.757215586236194 0.767842279032897 0.775670306372549 0.8177628 0.746964008288928 0.80357998960859 0.787943943545039 0.968217579210673 0.770044740556247 0.96655469265794 0.761357108753316 0.747471792899408 0.746955623582766 0.779688349425287 0.779387361904762 0.743556516931583 0.767937868716244
"Marinobacter_psychrophilus_20041" 0.738820451321728 0.744893291740939 0.745808867052023 0.74525345398773 0.754774740871614 0.745673651721897 0.743611731551424 0.738717326130993 0.757354249568718 0.732873302675585 0.747503440613027 0.745673651721897 0.735084310204082 0.744815295840656 0.745011028806584 0.739480445736434 0.74635373525557 0.747175626102293 0.74250139158576 0.736784888718342 0.745309851393189 0.742898374512354 0.755634452896431 0.746128071895425 0.734888864 0.747915582785415 0.743913346938775 0.743053039591316 0.745386387264457 0.749828133686301 0.745029028571428 0.746036327944573 0.746736799459824 0.740515738255034 0.728451010452962 0.73366549273021 0.742539624920534 0.746144430005907 0.746065816077954 0.746213731431967 0.749048295243978 0.745200581395349 0.746622672998643 0.746413691186216 0.744271493421053 0.743162326968974 1 0.756846196213425 0.745189818731118 0.923870545286506 0.744050124481328 0.74239068511199 0.74269310940499 0.966067810065908 0.746083199527745 0.752286212034384 0.739270808015514 0.74369955786736 0.747780846774194 0.901766372075752 0.746651570351759 0.745070164257556 0.745145160912814 0.739473497013935 0.743175382317802 0.742115369978858 0.902696283682635 0.936062364185111 0.750739548472775 0.751157054317549 0.727267037735849 0.74268011627907
"Marinobacter_antarcticus_CGMCC1_10835" 0.749041335025381 0.766727520067596 0.766713209616196 0.76531567821994 0.841244482620855 0.756085400593472 0.766846060851927 0.748393029215787 0.841551538461538 0.741744490806224 0.754351414538311 0.756085400593472 0.740899278815196 0.766084968892576 0.766013574112735 0.753082276497696 0.755716081349206 0.763003486782133 0.753709266963843 0.738102980636238 0.755017550626808 0.754574672708963 0.840703171806167 0.755898590504451 0.740290743639922 0.768968045080191 0.755874777070064 0.755619970515971 0.76204814145586 0.761276121693122 0.755381871945259 0.831347621974645 0.756924632653061 0.753937275064267 0.734400508221226 0.743010164168451 0.754733152975898 0.767722663295407 0.766841061615321 0.768183594882729 0.815047916986933 0.805267922437673 0.756572883500264 0.757212643037975 0.758320246975806 0.765611806813282 0.756253702640643 1 0.766138054841474 0.763372984364378 0.765673808322825 0.755152436932391 0.754857266435986 0.758931168539326 0.767718546144121 0.827454613353452 0.7532754363974 0.754613668783586 0.771020465686274 0.760068918145392 0.765097069279854 0.765117049180328 0.766584291171477 0.753076475368207 0.765871020145735 0.75198335089568 0.761629396204715 0.764706117256637 0.761514941921859 0.761855359265262 0.732160638132296 0.754858758040574
"Marinobacter_adhaerens_strain_PBVC038" 0.766842945026178 0.865988249312557 0.866211757159905 0.859826996845426 0.757560176170607 0.773724480097482 0.778243316884032 0.759635712971481 0.757522464920487 0.755482310231023 0.77039164504717 0.773724480097482 0.753596219870664 0.86496615521327 0.86633512645638 0.769293870838347 0.771979808253439 0.779623574879227 0.769659853599024 0.744008409245411 0.771950888446215 0.770900642164782 0.757698943165805 0.772902978634269 0.750686057242991 0.816106286416287 0.771673434104865 0.770364764247643 0.776261759417808 0.778210643678161 0.771218989340703 0.758245552064632 0.772482690894243 0.766085374468085 0.749029867724868 0.755585183776933 0.778232266409266 0.882314548894063 0.86815587250483 0.879435515151515 0.772705636743215 0.755621504702194 0.771789810263044 0.773203721881391 0.772115585036973 0.864830245173154 0.743847292176039 0.764919857881137 1 0.751880677966102 0.862802526041667 0.768503287225387 0.768845313892264 0.745418591632292 0.882313010189228 0.756722214442013 0.768559350237718 0.773353672976238 0.816942330925804 0.748313535476046 0.805500837288136 0.788120881002088 0.864472782785694 0.766491858221477 0.863946811905492 0.762158701584507 0.747978708906157 0.748575062388592 0.778765366419295 0.777518610301263 0.739011409883721 0.768579561866126
"Marinobacter_lipoliticus_BF04_CF_4" 0.744597400450789 0.751021117886179 0.752376877982277 0.749846961206897 0.775267504587156 0.751440245959241 0.747829350380097 0.744404897959184 0.778813578695392 0.741189151459854 0.751410955766193 0.751440245959241 0.741025018348624 0.751429577464789 0.750232067773167 0.745144598540146 0.752251070381232 0.753307426218257 0.747750247005988 0.741691780466724 0.751168365921788 0.748163951915853 0.777165265060241 0.751854129496403 0.739931481140754 0.752830265667575 0.751041592592593 0.748897470238095 0.752774321455648 0.757426798825257 0.750340283636364 0.751041909340659 0.752867019157088 0.747665662277304 0.73418331643002 0.739520577281192 0.749131863173217 0.75144912601626 0.750349361851332 0.751505631868132 0.755756482903001 0.750453906685237 0.752503009931245 0.753306474550898 0.750238528037383 0.750427035739313 0.92366812699863 0.762893280212483 0.7503489375 1 0.750281962937543 0.748002719033233 0.74823579064588 0.927791940433213 0.751462642276423 0.758621444372154 0.744039243085881 0.751094334763949 0.752525984095427 0.926996222990493 0.752765142045455 0.753040105932203 0.750588111413043 0.747002456406369 0.74988752762431 0.748365527800161 0.927828392241379 0.943449064688916 0.758432741341194 0.75842978030303 0.731023022540984 0.74759168879056
"Marinobacter_sp_YWL01" 0.766136814688301 0.945923351955307 0.954271022694628 0.954464991017964 0.757076067465602 0.772174743115495 0.779102466945024 0.759126949304621 0.757184258266309 0.754406521181001 0.769510974770642 0.772174743115495 0.749771005617978 0.955038635449584 0.981440098634294 0.768507919463087 0.770395461346633 0.783160268185158 0.767747435477263 0.742391255634256 0.77160927949327 0.766470606430606 0.757189797934441 0.771364726674887 0.747994610207515 0.816856834705075 0.771049309392265 0.768397795055821 0.775825023060797 0.778655878408583 0.771968287055143 0.758637992021277 0.772204487804878 0.7662899325748 0.748141087919039 0.754819391682185 0.767506818364881 0.880674032666854 0.889069069551777 0.873037836395969 0.765794610829103 0.755573053501522 0.769922684592403 0.772227591836735 0.771438110638298 0.955630023398655 0.744538985932005 0.764887883575884 0.86282192296637 0.751492913279133 1 0.766627074074074 0.767836631364562 0.745920603644647 0.880659819667512 0.756946883996613 0.7670275483372 0.772664973716134 0.815751432225064 0.748536025715956 0.803801375714766 0.787253334698894 0.960236463276836 0.764848536789298 0.950980886262925 0.761562746358183 0.748542629459148 0.747429250851305 0.779717577807848 0.778033243371212 0.738510105559465 0.767467854812398
"Marinobacter_sp_MCTG268" 0.757452900049237 0.772292444444444 0.771884695652174 0.765887106643357 0.749268453346856 0.764054926505453 0.761717155247181 0.751582519280206 0.748742270159219 0.757807348534202 0.76479822295082 0.764054926505453 0.749322832783278 0.774074404024768 0.767597112364076 0.75931440112729 0.762949496644295 0.769632329821718 0.923863431457431 0.742732189311011 0.760840585793358 0.973132370795734 0.748708350462487 0.762474126143476 0.748710439802089 0.772988603031544 0.765877345090562 0.810140447227191 0.778434541552868 0.771118993963783 0.759948962753418 0.74700658017644 0.761765971496437 0.968235789181692 0.745869186399514 0.756625301282051 0.973820896775941 0.768632646825397 0.767837518248175 0.769564371405095 0.754070098570725 0.748389617931737 0.76074370514064 0.765257494242285 0.772208310428456 0.769554008179959 0.742033520942408 0.754614645513138 0.769704098164406 0.748954777694047 0.766149483739837 1 0.9744139432703 0.743267719745223 0.768650373312153 0.748254919659735 0.757561698369565 0.761536792717087 0.768621907704986 0.746900772151899 0.768505600335852 0.770295745098039 0.771224327764519 0.965710052097615 0.76902715349607 0.75384627420999 0.7461548065948 0.747253711467324 0.768753854981742 0.769235845905173 0.741046693548387 0.97494809325562
